ISO,WALS_ID,Name,Macroarea,Country_ID,Latitude,Longitude,Family,Genus,Lenguaje de Señas,Status_X_L,wiki_country,countryISO,Status,num_speakers,HDI,country_population,Country_coord
kgq,kmr,Kamoro,Papunesia,ID,-4.33333333333,136.0,Trans-New Guinea,Asmat-Kamoro,0,L,Indonesia,IDN,6a Vigorous,8000.0,0.694,270625568.0,Point(118.0 -2.0)
xas,kms,Kamass,Eurasia,RU,52.0,92.0,Uralic,Samoyedic,0,X,Russia,RUS,10 Extinct,0.0,0.816,146804372.0,Point(94.25 66.416666666)
kmt,kmt,Kemtuik,Papunesia,ID,-2.66666666667,140.333333333,Nimboran,Nimboran,0,L,Indonesia,IDN,7 Shifting,,0.694,270625568.0,Point(118.0 -2.0)
kjg,kmu,Khmu',Eurasia,LA,21.0,102.0,Austro-Asiatic,Khmuic,0,L,"[""People's Republic of China"", 'Laos', 'Thailand', 'Vietnam']","['CHN', 'LAO', 'THA', 'VNM']",5 Developing,480000.0,"[0.752, 0.601, 0.755, 0.694]","[1409517397.0, 1443497378.0, 6858160.0, 65931550.0, 94660000.0]","['Point(103.451944444 35.844722222)', 'Point(104.0 18.2)', 'Point(101.0 14.0)', 'Point(108.0 16.0)']"
xmu,kmw,Kamu,Australia,AU,-13.5833333333,130.833333333,Eastern Daly,Eastern Daly,0,X,Australia,AUS,10 Extinct,,0.939,24511800.0,Point(137.0 -28.0)
kms,kmz,Kamasau,Papunesia,PG,-3.91666666667,143.666666667,Torricelli,Marienberg,0,L,Papua New Guinea,PNG,6b Threatened,,0.555,8935000.0,Point(147.0 -6.3)
ktn,kna,Karitiâna,South America,BR,-9.5,-64.0,Tupian,Arikem,0,L,Brazil,BRA,5 Developing,,0.754,210147125.0,Point(-53.0 -14.0)
khd,knb,Kanum (Bädi),Papunesia,ID,-8.83333333333,140.75,Morehead and Upper Maro Rivers,Morehead and Upper Maro Rivers,0,L,Indonesia,IDN,8b Nearly Extinct,,0.694,270625568.0,Point(118.0 -2.0)
uwa,knc,Kugu Nganhcara,Australia,AU,-14.4166666667,142.0,Pama-Nyungan,Northern Pama-Nyungan,0,X,Australia,AUS,10 Extinct,,0.939,24511800.0,Point(137.0 -28.0)
kan,knd,Kannada,Eurasia,IN,14.0,76.0,Dravidian,Southern Dravidian,0,L,India,IND,2 Provincial,"[43506272.0, 44000000.0]",0.64,1326093247.0,Point(83.0 22.8)
kgp,kng,Kaingang,South America,BR,-26.0,-52.0,Macro-Ge,Ge-Kaingang,0,L,Brazil,BRA,6b Threatened,,0.754,210147125.0,Point(-53.0 -14.0)
kma,kni,Konni,Africa,GH,10.25,-1.58333333333,Niger-Congo,Northern-Central Gur,0,L,Ghana,GHA,5 Developing,,0.592,26908262.0,Point(-0.5 8.0)
kna,knk,Kanakuru,Africa,NG,10.0,12.0,Afro-Asiatic,West Chadic,0,L,Nigeria,NGA,5 Developing,20000.0,0.532,190886311.0,Point(8.0 9.0)
kun,knm,Kunama,Africa,ET ER,14.5,37.0,,,0,L,Eritrea,ERI,4 Educational,,0.44,3497000.0,Point(38.25 15.483333)
kfk,knn,Kinnauri,Eurasia,IN,31.5,78.0,Sino-Tibetan,Bodic,0,L,India,IND,3 Wider Communication,,0.64,1326093247.0,Point(83.0 22.8)
kxo,kno,Kanoê,South America,BR,-13.25,-61.0,Kapixana,Kapixana,0,L,Brazil,BRA,8b Nearly Extinct,,0.754,210147125.0,Point(-53.0 -14.0)
kcd,knp,Kanum (Ngkâlmpw),Papunesia,ID,-8.66666666667,140.916666667,Morehead and Upper Maro Rivers,Morehead and Upper Maro Rivers,0,L,Indonesia,IDN,6a Vigorous,,0.694,270625568.0,Point(118.0 -2.0)
knc,knr,Kanuri,Africa,NG TD NE SD,12.0,13.0,Saharan,Western Saharan,0,L,"['Chad', 'Cameroon', 'Niger', 'Nigeria']","['TCD', 'CMR', 'NER', 'NGA']",3 Wider Communication,,"[0.404, 0.556, 0.354, 0.532]","[15477751.0, 24053727.0, 21477348.0, 190886311.0]","['Point(19.4 15.466667)', 'Point(12.0 7.0)', 'Point(10.0 17.0)', 'Point(8.0 9.0)']"
kyx,knu,Konua,Papunesia,PG,-5.83333333333,154.833333333,West Bougainville,West Bougainville,0,L,Papua New Guinea,PNG,6a Vigorous,,0.555,8935000.0,Point(147.0 -6.3)
mjd,knw,Konkow,North America,US,39.5,-121.5,Penutian,Maiduan,0,L,United States of America,USA,9 Dormant,,0.92,331449281.0,Point(-98.5795 39.828175)
cku,koa,Koasati,North America,US,34.8333333333,-85.1666666667,Muskogean,Muskogean,0,L,United States of America,USA,7 Shifting,,0.92,331449281.0,Point(-98.5795 39.828175)
kpw,kob,Kobon,Papunesia,PG,-5.16666666667,144.333333333,Trans-New Guinea,Madang,0,L,Papua New Guinea,PNG,4 Educational,,0.555,8935000.0,Point(147.0 -6.3)
kfa,kod,Kodava,Eurasia,IN,12.1666666667,76.8333333333,Dravidian,Southern Dravidian,0,L,India,IND,5 Developing,200000.0,0.64,1326093247.0,Point(83.0 22.8)
xwg,koe,Koegu,Africa,ET,7.0,36.0833333333,Eastern Sudanic,Surmic,0,L,Ethiopia,ETH,8a Moribund,,0.463,104957438.0,Point(40.0 9.0)
bcs,koh,Kohumono,Africa,NG,6.0,8.11666666667,Niger-Congo,Cross River,0,L,Nigeria,NGA,6a Vigorous,,0.532,190886311.0,Point(8.0 9.0)
kbk,koi,Koiari,Papunesia,PG,-9.5,147.333333333,Trans-New Guinea,Koiarian,0,L,Papua New Guinea,PNG,6b Threatened,,0.555,8935000.0,Point(147.0 -6.3)
trp,kok,Kokborok,Eurasia,IN,24.3333333333,92.5,Sino-Tibetan,Bodo-Garo,0,L,"['India', 'Bangladesh']","['IND', 'BGD']",4 Educational,700000.0,"[0.64, 0.632]","[1326093247.0, 165775000.0]","['Point(83.0 22.8)', 'Point(89.866667 24.016667)']"
xom,kom,Komo,Africa,ET SS,8.75,33.75,Koman,Koman,0,L,"['Ethiopia', 'South Sudan', 'Sudan']","['ETH', 'SSD', 'SDN']",6a Vigorous,18530.0,"[0.463, 0.388, 0.502]","[104957438.0, 12575714.0, 40533330.0]","['Point(40.0 9.0)', 'Point(30.0 7.0)', 'Point(32.0 15.0)']"
kvv,koo,Kola,Papunesia,ID,-5.5,134.5,Austronesian,Central Malayo-Polynesian,0,L,Indonesia,IDN,6a Vigorous,"[500.0, 2750.0]",0.694,270625568.0,Point(118.0 -2.0)
koi,kop,Komi-Permyak,Eurasia,RU,59.5,54.5,Uralic,Permic,0,L,Russia,RUS,6b Threatened,63100.0,0.816,146804372.0,Point(94.25 66.416666666)
kor,kor,Korean,Eurasia,KR KP,37.5,128.0,,,0,L,"[""People's Republic of China"", 'North Korea', 'South Korea']","['CHN', 'PRK', 'KOR']",1 National,73233270.0,"[0.752, 0.898]","[1409517397.0, 1443497378.0, 25490965.0, 51466201.0]","['Point(103.451944444 35.844722222)', 'Point(127.0 40.0)', 'Point(128.0 36.0)']"
kos,kos,Kosraean,Papunesia,FM,5.3,163.0,Austronesian,Oceanic,0,L,Federated States of Micronesia,FSM,2 Provincial,8000.0,0.627,105544.0,Point(158.183333333 6.916666666)
kfe,kot,Kota,Eurasia,IN,11.5,77.1666666667,Dravidian,Southern Dravidian,0,L,India,IND,6a Vigorous,,0.64,1326093247.0,Point(83.0 22.8)
kfe,ktt,Kott,Eurasia,RU,57.0,94.0,Yeniseian,Yeniseian,0,L,India,IND,6a Vigorous,,0.64,1326093247.0,Point(83.0 22.8)
bkm,kou,Kom,Africa,CM,6.25,10.3333333333,Niger-Congo,Bantoid,0,L,Cameroon,CMR,3 Wider Communication,,0.556,24053727.0,Point(12.0 7.0)
kst,kow,Ko (Winye),Africa,BF,11.8666666667,-2.91666666667,Niger-Congo,Southern-Central Gur,0,L,Burkina Faso,BFA,6a Vigorous,,0.423,19193382.0,Point(-2.066667 12.266667)
kff,koy,Koya,Eurasia,IN,17.5,81.3333333333,Dravidian,South-Central Dravidian,0,L,India,IND,5 Developing,,0.64,1326093247.0,Point(83.0 22.8)
kpk,kpa,Kpan,Africa,NG,7.58333333333,10.1666666667,Niger-Congo,Platoid,0,L,Nigeria,NGA,6a Vigorous,,0.532,190886311.0,Point(8.0 9.0)
xpe,kpe,Kpelle,Africa,LR,7.0,-10.0,Mande,Western Mande,0,L,Liberia,LBR,5 Developing,,0.435,4731906.0,Point(-9.75 6.533333)
pam,kpm,Kapampangan,Papunesia,PH,15.3333333333,120.5,Austronesian,Central Luzon,0,L,Philippines,PHL,3 Wider Communication,2400000.0,0.699,100981437.0,Point(123.0 12.0)
kpg,kpn,Kapingamarangi,Papunesia,FM,1.05,154.75,Austronesian,Oceanic,0,L,Federated States of Micronesia,FSM,4 Educational,,0.627,105544.0,Point(158.183333333 6.916666666)
kpo,kpo,Kposo,Africa,TG,7.5,0.833333333333,Niger-Congo,Kwa,0,L,"['Ghana', 'Togo']","['GHA', 'TGO']",5 Developing,,"[0.592, 0.503]","[26908262.0, 7797694.0]","['Point(-0.5 8.0)', 'Point(1.183333 8.25)']"
kqq,kqq,Krenak,South America,BR,-15.5,-41.0,Macro-Ge,Botocudo,0,L,Brazil,BRA,8a Moribund,,0.754,210147125.0,Point(-53.0 -14.0)
leu,kra,Kara (in Papua New Guinea),Papunesia,PG,-2.83333333333,151.116666667,Austronesian,Oceanic,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
gil,krb,Kiribati,Papunesia,KI,1.33333333333,173.0,Austronesian,Oceanic,0,L,Kiribati,KIR,1 National,116280.0,0.612,119940.0,Point(173.033333333 1.466666666)
krc,krc,Karachay-Balkar,Eurasia,RU,43.5,42.0,Altaic,Turkic,0,L,Russia,RUS,5 Developing,"[305364.0, 310400.0]",0.816,146804372.0,Point(94.25 66.416666666)
ckb,krd,Kurdish (Central),Eurasia,IR IQ,36.0,44.0,Indo-European,Iranian,0,L,"['Iran', 'Iraq']","['IRN', 'IRQ']",2 Provincial,7250000.0,"[0.798, 0.685]","[79966230.0, 38274618.0]","['Point(53.0 32.0)', 'Point(43.0 33.0)']"
krs,kre,Kresh,Africa,SS,8.5,24.5,Central Sudanic,Kresh,0,L,"['South Sudan', 'Sudan']","['SSD', 'SDN']",5 Developing,,"[0.388, 0.502]","[12575714.0, 40533330.0]","['Point(30.0 7.0)', 'Point(32.0 15.0)']"
kpr,krf,Korafe,Papunesia,PG,-9.05,149.083333333,Trans-New Guinea,Binanderean,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
sna,krg,Karanga,Africa,ZW,-20.0,31.0,Niger-Congo,Bantoid,0,L,"['Zambia', 'Zimbabwe', 'Botswana', 'Mozambique']","['ZMB', 'ZWE', 'BWA', 'MOZ']",3 Wider Communication,9023000.0,"[0.588, 0.535, 0.717, 0.437]","[17094130.0, 16529904.0, 2291661.0, 29668834.0]","['Point(28.0 -14.0)', 'Point(30.0 -19.0)', 'Point(23.7 -22.2)', 'Point(35.0 -19.0)']"
sna,shn,Shona,Africa,ZW,-18.0,31.0,Niger-Congo,Bantoid,0,L,"['Zambia', 'Zimbabwe', 'Botswana', 'Mozambique']","['ZMB', 'ZWE', 'BWA', 'MOZ']",3 Wider Communication,9023000.0,"[0.588, 0.535, 0.717, 0.437]","[17094130.0, 16529904.0, 2291661.0, 29668834.0]","['Point(28.0 -14.0)', 'Point(30.0 -19.0)', 'Point(23.7 -22.2)', 'Point(35.0 -19.0)']"
xra,krh,Krahô,South America,BR,-8.0,-48.0,Macro-Ge,Ge-Kaingang,0,L,Brazil,BRA,6a Vigorous,,0.754,210147125.0,Point(-53.0 -14.0)
kzw,kri,Kipea,South America,BR,-10.0,-37.0,Kariri,Kariri,0,L,Brazil,BRA,9 Dormant,,0.754,210147125.0,Point(-53.0 -14.0)
gbd,krj,Karadjeri,Australia,AU,-19.0,122.0,Pama-Nyungan,Western Pama-Nyungan,0,L,Australia,AUS,8a Moribund,,0.939,24511800.0,Point(137.0 -28.0)
kyh,krk,Karok,North America,US,41.6666666667,-123.0,,,0,L,United States of America,USA,8b Nearly Extinct,12.0,0.92,331449281.0,Point(-98.5795 39.828175)
krl,krl,Karelian,Eurasia,RU,64.0,32.0,Uralic,Finnic,0,L,"['Finland', 'Russia']","['FIN', 'RUS']",6b Threatened,35600.0,"[0.883, 0.816]","[5501043.0, 146804372.0]","['Point(27.0 65.0)', 'Point(94.25 66.416666666)']"
kdr,krm,Karaim,Eurasia,UA LT,54.6666666667,24.9166666667,Altaic,Turkic,0,L,"['Poland', 'Lithuania', 'Crimean Peninsula']","['POL', 'LTU']",8a Moribund,80.0,"[0.843, 0.839]","[38382576.0, 2790842.0, 2340921.0]","['Point(19.0 52.0)', 'Point(24.0 55.2)', 'Point(34.0 45.0)']"
kqz,krn,Korana,Africa,ZA,-29.5,20.5,Khoe-Kwadi,Khoe-Kwadi,0,L,South Africa,ZAF,9 Dormant,,0.699,59622350.0,Point(24.0 -29.0)
kgo,kro,Krongo,Africa,SD,10.5,30.0,Kadu,Kadugli,0,L,Sudan,SDN,5 Developing,,0.502,40533330.0,Point(32.0 15.0)
krk,krq,Kerek,Eurasia,RU,62.25,175.0,Chukotko-Kamchatkan,Northern Chukotko-Kamchatkan,0,L,Russia,RUS,9 Dormant,,0.816,146804372.0,Point(94.25 66.416666666)
kxa,krr,Kairiru,Papunesia,PG,-3.33333333333,143.583333333,Austronesian,Oceanic,0,L,Papua New Guinea,PNG,6a Vigorous,,0.555,8935000.0,Point(147.0 -6.3)
kpt,krt,Karata,Eurasia,RU,42.5833333333,46.3333333333,Nakh-Daghestanian,Avar-Andic-Tsezic,0,L,Russia,RUS,6b Threatened,6000.0,0.816,146804372.0,Point(94.25 66.416666666)
khe,krw,Korowai,Papunesia,ID,-5.25,140.0,Trans-New Guinea,Awju-Dumut,0,L,Indonesia,IDN,6a Vigorous,,0.694,270625568.0,Point(118.0 -2.0)
kpy,kry,Koryak,Eurasia,RU,61.0,167.0,Chukotko-Kamchatkan,Northern Chukotko-Kamchatkan,0,L,Russia,RUS,6b Threatened,3500.0,0.816,146804372.0,Point(94.25 66.416666666)
kry,krz,Kryz,Eurasia,AZ,41.0833333333,48.0,Nakh-Daghestanian,Lezgic,0,L,Azerbaijan,AZE,6b Threatened,10000.0,0.751,10127874.0,Point(47.7 40.3)
kee,ksa,Keresan (Santa Ana),North America,US,35.4166666667,-106.666666667,Keresan,Keresan,0,L,United States of America,USA,6b Threatened,6680.0,0.92,331449281.0,Point(-98.5795 39.828175)
ses,kse,Koyraboro Senni,Africa,ML NE,16.0,0.0,Songhay,Songhay,0,L,Mali,MLI,5 Developing,,0.427,18541980.0,Point(-4.0 17.0)
ksw,ksg,Karen (Sgaw),Eurasia,MM,18.0,97.0,Sino-Tibetan,Karen,0,L,"['Myanmar', 'Thailand']","['MMR', 'THA']",3 Wider Communication,4000000.0,"[0.578, 0.755]","[53370609.0, 65931550.0]","['Point(96.0 22.0)', 'Point(101.0 14.0)']"
kju,ksh,Kashaya,North America,US,38.6666666667,-123.333333333,Hokan,Pomoan,0,L,United States of America,USA,8a Moribund,45.0,0.92,331449281.0,Point(-98.5795 39.828175)
puo,ksi,Ksingmul,Eurasia,VN LA,21.0833333333,104.0,Austro-Asiatic,Khmuic,0,L,Vietnam,VNM,6a Vigorous,,0.694,94660000.0,Point(108.0 16.0)
xki,ksl,Kenyan Sign Language,Africa,KE,0.0,38.0,other,Sign Languages,1,L,Kenya,KEN,5 Developing,,0.548,48468138.0,Point(38.0 0.1)
xsm,ksm,Kasem,Africa,BF,11.25,-1.25,Niger-Congo,Southern-Central Gur,0,L,"['Ghana', 'Burkina Faso']","['GHA', 'BFA']",5 Developing,,"[0.592, 0.423]","[26908262.0, 19193382.0]","['Point(-0.5 8.0)', 'Point(-2.066667 12.266667)']"
syo,ksn,Kasong,Eurasia,TH,12.75,102.116666667,Austro-Asiatic,Pearic,0,L,Cambodia,KHM,8a Moribund,,0.582,16005373.0,Point(105.0 12.6)
kia,ksp,Kosop,Africa,TD,9.91666666667,15.9166666667,Niger-Congo,Kim,0,L,Chad,TCD,5 Developing,,0.404,15477751.0,Point(19.4 15.466667)
kje,ksr,Kisar,Papunesia,ID,-8.08333333333,127.116666667,Austronesian,Central Malayo-Polynesian,0,L,Indonesia,IDN,5 Developing,,0.694,270625568.0,Point(118.0 -2.0)
kss,kss,Kisi (Southern),Africa,GN LR,8.5,-10.25,Niger-Congo,Mel,0,L,"['Liberia', 'Sierra Leone']","['LBR', 'SLE']",5 Developing,,"[0.435, 0.419]","[4731906.0, 7557212.0]","['Point(-9.75 6.533333)', 'Point(-12.1 8.5)']"
csb,ksu,Kashubian,Eurasia,PL,54.0,18.0,Indo-European,Slavic,0,L,"['Canada', 'United States of America', 'Poland']","['CAN', 'USA', 'POL']",8a Moribund,108000.0,"[0.926, 0.92, 0.843]","[37894799.0, 331449281.0, 38382576.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)', 'Point(19.0 52.0)']"
csb,svc,Slovincian,Eurasia,PL,54.0,16.0,Indo-European,Slavic,0,L,"['Canada', 'United States of America', 'Poland']","['CAN', 'USA', 'POL']",8a Moribund,108000.0,"[0.926, 0.92, 0.843]","[37894799.0, 331449281.0, 38382576.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)', 'Point(19.0 52.0)']"
kqi,kta,Koita,Papunesia,PG,-9.33333333333,147.083333333,Trans-New Guinea,Koiarian,0,L,Papua New Guinea,PNG,6b Threatened,,0.555,8935000.0,Point(147.0 -6.3)
ktu,ktb,Kituba,Africa,CD,-5.0,17.5,other,Creoles and Pidgins,0,L,"['Republic of the Congo', 'Democratic Republic of the Congo']","['COG', 'COD']",2 Provincial,,"[0.606, 0.457]","[5260750.0, 86790567.0]","['Point(15.383330555 -0.75)', 'Point(23.656 -2.88)']"
kcv,kte,Kete,Africa,CD,-7.0,22.8333333333,Niger-Congo,Bantoid,0,L,Democratic Republic of the Congo,COD,6a Vigorous,,0.457,86790567.0,Point(23.656 -2.88)
gwi,kth,Kutchin,North America,CA US,67.0,-146.0,Na-Dene,Athapaskan,0,L,"['Canada', 'United States of America']","['CAN', 'USA']",7 Shifting,670.0,"[0.926, 0.92]","[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']"
yon,kti,"Kati (in West Papua, Indonesia)",Papunesia,ID,-5.75,140.916666667,Trans-New Guinea,Ok,0,L,"['Indonesia', 'Papua New Guinea']","['IDN', 'PNG']",5 Developing,,"[0.694, 0.555]","[270625568.0, 8935000.0]","['Point(118.0 -2.0)', 'Point(147.0 -6.3)']"
aal,ktk,Kotoko,Africa,CF,11.3333333333,15.3333333333,Afro-Asiatic,Biu-Mandara,0,L,"['Nigeria', 'Cameroon']","['NGA', 'CMR']",6b Threatened,,"[0.532, 0.556]","[190886311.0, 24053727.0]","['Point(8.0 9.0)', 'Point(12.0 7.0)']"
kcr,ktl,Katla,Africa,SD,11.8333333333,29.3333333333,Kordofanian,Katla-Tima,0,L,Sudan,SDN,6b Threatened,,0.502,40533330.0,Point(32.0 15.0)
xte,ktn,Ketengban,Papunesia,ID,-4.5,140.5,Trans-New Guinea,Mek,0,L,Indonesia,IDN,5 Developing,,0.694,270625568.0,Point(118.0 -2.0)
ktw,kto,Kato,North America,US,39.6666666667,-123.666666667,Na-Dene,Athapaskan,0,L,United States of America,USA,9 Dormant,,0.92,331449281.0,Point(-98.5795 39.828175)
zlm,ktp,Ketapang,Eurasia,ID,-1.86666666667,110.0,Austronesian,Malayo-Sumbawan,0,L,"['Indonesia', 'Singapore', 'Malaysia']","['IDN', 'SGP', 'MYS']",3 Wider Communication,,"[0.694, 0.932, 0.802]","[270625568.0, 5888926.0, 31624264.0]","['Point(118.0 -2.0)', 'Point(103.8 1.3)', 'Point(108.0 3.0)']"
zlm,myk,Malay (Kuala Lumpur),Eurasia,MY,3.16666666667,101.7,Austronesian,Malayo-Sumbawan,0,L,"['Indonesia', 'Singapore', 'Malaysia']","['IDN', 'SGP', 'MYS']",3 Wider Communication,,"[0.694, 0.932, 0.802]","[270625568.0, 5888926.0, 31624264.0]","['Point(118.0 -2.0)', 'Point(103.8 1.3)', 'Point(108.0 3.0)']"
kca,kty,Khanty,Eurasia,RU,65.0,65.0,Uralic,Ugric,0,L,Russia,RUS,6b Threatened,9584.0,0.816,146804372.0,Point(94.25 66.416666666)
bsh,ktz,Kati (in Afghanistan),Eurasia,PK AF,35.5,70.0,Indo-European,Nuristani,0,L,"['Pakistan', 'Afghanistan']","['PAK', 'AFG']",6a Vigorous,24200.0,"[0.562, 0.498]","[216565318.0, 36643815.0]","['Point(71.0 30.0)', 'Point(66.0 34.0)']"
cmn,kug,Kunming,Eurasia,CN,25.0,102.75,Sino-Tibetan,Chinese,0,L,"[""People's Republic of China"", 'Indonesia', 'Singapore', 'Malaysia', 'Taiwan', 'Brunei', 'Philippines']","['CHN', 'IDN', 'SGP', 'MYS', 'TWN', 'BRN', 'PHL']",1 National,1074000000.0,"[0.752, 0.694, 0.932, 0.802, 0.911, 0.853, 0.699]","[1409517397.0, 1443497378.0, 270625568.0, 5888926.0, 31624264.0, 23593794.0, 428697.0, 100981437.0]","['Point(103.451944444 35.844722222)', 'Point(118.0 -2.0)', 'Point(103.8 1.3)', 'Point(108.0 3.0)', 'Point(121.0 24.0)', 'Point(114.566667 4.4)', 'Point(123.0 12.0)']"
cmn,mnd,Mandarin,Eurasia,CN,34.0,110.0,Sino-Tibetan,Chinese,0,L,"[""People's Republic of China"", 'Indonesia', 'Singapore', 'Malaysia', 'Taiwan', 'Brunei', 'Philippines']","['CHN', 'IDN', 'SGP', 'MYS', 'TWN', 'BRN', 'PHL']",1 National,1074000000.0,"[0.752, 0.694, 0.932, 0.802, 0.911, 0.853, 0.699]","[1409517397.0, 1443497378.0, 270625568.0, 5888926.0, 31624264.0, 23593794.0, 428697.0, 100981437.0]","['Point(103.451944444 35.844722222)', 'Point(118.0 -2.0)', 'Point(103.8 1.3)', 'Point(108.0 3.0)', 'Point(121.0 24.0)', 'Point(114.566667 4.4)', 'Point(123.0 12.0)']"
gmo,kul,Kullo,Africa,ET,6.75,37.0833333333,Afro-Asiatic,North Omotic,0,,Ethiopia,ETH,,2000000.0,0.463,104957438.0,Point(40.0 9.0)
kfy,kum,Kumauni,Eurasia,IN,30.0,80.0,Indo-European,Indic,0,L,India,IND,5 Developing,2300000.0,0.64,1326093247.0,Point(83.0 22.8)
kvn,kun,Kuna,South America,CO PA,8.0,-77.3333333333,Chibchan,Kuna,0,L,"['Colombia', 'Panama']","['COL', 'PAN']",5 Developing,,"[0.747, 0.78]","[49065615.0, 4098587.0]","['Point(-74.0 4.0)', 'Point(-80.366667 8.616667)']"
kto,kuo,Kuot,Papunesia,PG,-3.05,151.5,,,0,L,Papua New Guinea,PNG,4 Educational,,0.555,8935000.0,Point(147.0 -6.3)
kum,kuq,Kumyk,Eurasia,RU,43.0,47.3333333333,Altaic,Turkic,0,L,Russia,RUS,5 Developing,426212.0,0.816,146804372.0,Point(94.25 66.416666666)
kru,kur,Kurukh,Eurasia,IN,22.8333333333,85.5,Dravidian,Northern Dravidian,0,L,"['India', 'Bangladesh']","['IND', 'BGD']",5 Developing,2000000.0,"[0.64, 0.632]","[1326093247.0, 165775000.0]","['Point(83.0 22.8)', 'Point(89.866667 24.016667)']"
kgg,kus,Kusunda,Eurasia,NP,28.0,84.6666666667,,,0,L,Nepal,NPL,8b Nearly Extinct,7.0,0.574,30327877.0,Point(84.0 28.0)
kut,kut,Kutenai,North America,CA US,49.5,-116.0,,,0,L,"['Canada', 'United States of America']","['CAN', 'USA']",8a Moribund,100.0,"[0.926, 0.92]","[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']"
kuy,kuu,Kuuku Ya'u,Australia,AU,-12.5833333333,143.083333333,Pama-Nyungan,Northern Pama-Nyungan,0,L,Australia,AUS,8b Nearly Extinct,,0.939,24511800.0,Point(137.0 -28.0)
kxv,kuv,Kuvi,Eurasia,IN,18.75,82.6666666667,Dravidian,South-Central Dravidian,0,L,India,IND,5 Developing,350000.0,0.64,1326093247.0,Point(83.0 22.8)
vkt,kuy,Kutai,Papunesia,ID,-0.333333333333,116.666666667,Austronesian,Malayo-Sumbawan,0,L,Indonesia,IDN,6a Vigorous,,0.694,270625568.0,Point(118.0 -2.0)
mbt,kuz,Kulamanen,Papunesia,PH,7.75,125.0,Austronesian,Greater Central Philippine,0,L,Philippines,PHL,5 Developing,,0.699,100981437.0,Point(123.0 12.0)
kwd,kwa,Kwaio,Papunesia,SB,-8.95,161.0,Austronesian,Oceanic,0,L,Solomon Islands,SLB,5 Developing,,0.546,611343.0,Point(159.816666666 -9.466666666)
kwe,kwb,Kwerba,Papunesia,ID,-2.25,138.5,,,0,L,Indonesia,IDN,6b Threatened,,0.694,270625568.0,Point(118.0 -2.0)
knj,kwe,Kanjobal (Western),North America,GT,15.8333333333,-91.8333333333,Mayan,Mayan,0,L,"['Mexico', 'Guatemala']","['MEX', 'GTM']",4 Educational,,"[0.756, 0.627]","[124777324.0, 17263239.0]","['Point(-102.0 23.0)', 'Point(-90.25 15.5)']"
kwk,kwk,Kwakw'ala,North America,CA,51.0,-127.0,Wakashan,Northern Wakashan,0,L,Canada,CAN,8a Moribund,500.0,0.926,37894799.0,Point(-109.0 56.0)
ksq,kwm,Kwami,Africa,NG,10.4166666667,11.0,Afro-Asiatic,West Chadic,0,L,Nigeria,NGA,6a Vigorous,,0.532,190886311.0,Point(8.0 9.0)
kwn,kwn,Kwangali,Africa,AO NA,-18.0,19.5,Niger-Congo,Bantoid,0,L,"['Angola', 'Namibia']","['AGO', 'NAM']",4 Educational,,"[0.581, 0.647]","[29784193.0, 2533794.0]","['Point(17.35 -12.35)', 'Point(17.0 -23.0)']"
kmo,kwo,Kwoma,Papunesia,PG,-4.16666666667,142.75,Sepik,Nukuma,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
tnk,kwr,Kwamera,Papunesia,VU,-19.5833333333,169.416666667,Austronesian,Oceanic,0,L,Vanuatu,VUT,5 Developing,,0.603,276244.0,Point(168.016669444 -16.633330555)
xaw,kws,Kawaiisu,North America,US,36.0,-117.5,Uto-Aztecan,Numic,0,L,United States of America,USA,8b Nearly Extinct,,0.92,331449281.0,Point(-98.5795 39.828175)
kwo,kwt,Kwomtari,Papunesia,PG,-3.5,141.5,,,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
kwy,kwy,Iwoyo,Africa,AO,-5.5,12.25,Niger-Congo,Bantoid,0,L,Democratic Republic of the Congo,COD,6a Vigorous,,0.457,86790567.0,Point(23.656 -2.88)
xwa,kwz,Kwaza,South America,BR,-12.5833333333,-60.6666666667,,,0,L,Brazil,BRA,8b Nearly Extinct,,0.754,210147125.0,Point(-53.0 -14.0)
xuu,kxo,Kxoe,Africa,AO NA,-17.5,22.5,Khoe-Kwadi,Khoe-Kwadi,0,L,"['Angola', 'Botswana', 'Namibia']","['AGO', 'BWA', 'NAM']",5 Developing,,"[0.581, 0.717, 0.647]","[29784193.0, 2291661.0, 2533794.0]","['Point(17.35 -12.35)', 'Point(23.7 -22.2)', 'Point(17.0 -23.0)']"
gvn,kya,Kuku-Yalanji,Australia,AU,-16.0,145.0,Pama-Nyungan,Northern Pama-Nyungan,0,L,Australia,AUS,,,0.939,24511800.0,Point(137.0 -28.0)
ken,kyg,Kenyang,Africa,CM,5.66666666667,9.5,Niger-Congo,Bantoid,0,L,Cameroon,CMR,5 Developing,,0.556,24053727.0,Point(12.0 7.0)
