,ISO,WALS_ID,Name,Macroarea,Native_country,Latitude_lang,Longitude_lang,Family,Genus,Country_name,countryISO,Status,num_speakers,HDI,country_population,Country_coord,cant_paises,Country_lat,Country_long,nearest,Status_binario,official_in
1014,kek,kek,K'ekchí,North America,GT,16.0,-89.8333333333,Mayan,Mayan,"['Belize', 'Guatemala', 'El Salvador']","['BLZ', 'GTM', 'SLV']",4 Educational,420000.0,"[0.715, 0.627, 0.7]","[374681.0, 17263239.0, 6420746.0]","[<shapely.geometry.point.Point object at 0x7f53990ad3d0>, <shapely.geometry.point.Point object at 0x7f53990add00>, <shapely.geometry.point.Point object at 0x7f53990ad520>]",3,"[-88.7, -90.25, -88.866111]","[17.066666666, 15.5, 13.668889]",71.0,1.0,
1015,sbc,kel,Kele,Papunesia,PG,-2.08333333333,147.083333333,Austronesian,Oceanic,Papua New Guinea,PNG,6a Vigorous,1460.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,295.0,1.0,
1016,ahg,kem,Kemant,Africa,ET,12.6666666667,37.4166666667,Afro-Asiatic,Central Cushitic,Ethiopia,ETH,8b Nearly Extinct,4830.0,0.463,104957438.0,POINT (40 9),1,40.0,9.0,100.0,0.0,
1017,kyq,ken,Kenga,Africa,TD,12.0,18.0,Central Sudanic,Bongo-Bagirmi,Chad,TCD,5 Developing,40000.0,0.404,15477751.0,POINT (19.4 15.466667),1,19.4,15.466667,209.0,1.0,
1018,xxk,keo,Keo,Papunesia,ID,-8.83333333333,121.25,Austronesian,Central Malayo-Polynesian,Indonesia,IDN,6a Vigorous,40000.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,107.0,1.0,
1019,ker,ker,Kera,Africa,TD,9.83333333333,15.0833333333,Afro-Asiatic,East Chadic,"['Chad', 'Cameroon']","['TCD', 'CMR']",5 Developing,44500.0,"[0.404, 0.556]","[15477751.0, 24053727.0]","[<shapely.geometry.point.Point object at 0x7f53990aea30>, <shapely.geometry.point.Point object at 0x7f53990ae280>]",2,"[19.4, 12.0]","[15.466667, 7.0]",327.0,1.0,
1020,ket,ket,Ket,Eurasia,RU,64.0,87.0,Yeniseian,Yeniseian,Russia,RUS,8a Moribund,150.0,0.816,146804372.0,POINT (94.25 66.416666666),1,94.25,66.416666666,6.0,0.0,
1021,ulu,keu,Kenyah (Uma' Lung),Eurasia,ID,3.0,115.833333333,Austronesian,North Borneo,Indonesia,IDN,6b Threatened,3000.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,111.0,0.0,
1022,rop,kfc,Kriol (Fitzroy Crossing),Australia,AU,-18.1666666667,125.583333333,other,Creoles and Pidgins,Australia,AUS,3 Wider Communication,17160.0,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,109.0,1.0,
1023,rop,knq,Kriol (Ngukurr),Australia,AU,-14.8333333333,135.0,other,Creoles and Pidgins,Australia,AUS,3 Wider Communication,17160.0,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,178.0,1.0,
1024,kfz,kfe,Koromfe,Africa,BF ML,14.25,-0.916666666667,Niger-Congo,Northern-Central Gur,"['Mali', 'Burkina Faso']","['MLI', 'BFA']",5 Developing,202000.0,"[0.427, 0.423]","[18541980.0, 19193382.0]","[<shapely.geometry.point.Point object at 0x7f53990aef70>, <shapely.geometry.point.Point object at 0x7f53990aef10>]",2,"[-4.0, -2.066667]","[17.0, 12.266667]",257.0,1.0,
1025,kir,kfy,Kirghiz (Fu-Yu),Eurasia,CN,47.75,124.416666667,Altaic,Turkic,"[""People's Republic of China"", 'Kyrgyzstan', 'Tajikistan']","['CHN', 'KGZ', 'TJK']",1 National,4568480.0,"[0.752, 0.672, 0.65]","[1409517397.0, 1443497378.0, 6201500.0, 8921343.0]","[<shapely.geometry.point.Point object at 0x7f53990aef40>, <shapely.geometry.point.Point object at 0x7f53990aeee0>, <shapely.geometry.point.Point object at 0x7f53990aee80>]",3,"[103.451944444, 75.0, 71.366667]","[35.844722222, 41.0, 38.583333]",28.0,1.0,['KGZ']
1026,kir,kgz,Kirghiz,Eurasia,KG,42.0,75.0,Altaic,Turkic,"[""People's Republic of China"", 'Kyrgyzstan', 'Tajikistan']","['CHN', 'KGZ', 'TJK']",1 National,4568480.0,"[0.752, 0.672, 0.65]","[1409517397.0, 1443497378.0, 6201500.0, 8921343.0]","[<shapely.geometry.point.Point object at 0x7f53990aed30>, <shapely.geometry.point.Point object at 0x7f53990aecd0>, <shapely.geometry.point.Point object at 0x7f53990aeca0>]",3,"[103.451944444, 75.0, 71.366667]","[35.844722222, 41.0, 38.583333]",28.0,1.0,['KGZ']
1027,zga,kga,Kinga,Africa,TZ,-9.0,34.0,Niger-Congo,Bantoid,Tanzania,TZA,6a Vigorous,217000.0,0.538,57310019.0,POINT (34.854 -6.307),1,34.854,-6.307,49.0,1.0,
1028,cou,kgi,Konyagi,Africa,ML GN,12.5,-13.25,Niger-Congo,Tenda,"['Guinea', 'Senegal']","['GIN', 'SEN']",6b Threatened,50200.0,"[0.459, 0.505]","[12717176.0, 15850567.0]","[<shapely.geometry.point.Point object at 0x7f53990ae970>, <shapely.geometry.point.Point object at 0x7f53990ae5e0>]",2,"[-11.0, -14.283333]","[10.0, 14.366667]",91.0,0.0,
1029,ubu,kgl,Umbu Ungu,Papunesia,PG,-6.0,144.0,Trans-New Guinea,Chimbu,Papua New Guinea,PNG,5 Developing,32000.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,336.0,1.0,
1030,kdm,kgm,Kagoma,Africa,NG,9.25,8.16666666667,Niger-Congo,Platoid,Nigeria,NGA,6a Vigorous,25400.0,0.532,190886311.0,POINT (8 9),1,8.0,9.0,245.0,1.0,
1031,kki,kgr,Kagulu,Africa,TZ,-6.33333333333,37.0,Niger-Congo,Bantoid,Tanzania,TZA,5 Developing,337000.0,0.538,57310019.0,POINT (34.854 -6.307),1,34.854,-6.307,69.0,1.0,
1032,ktg,kgu,Kalkatungu,Australia,AU,-21.0,139.5,Pama-Nyungan,Northern Pama-Nyungan,Australia,AUS,10 Extinct,0.0,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,116.0,0.0,
1033,kgy,kgy,Kyirong,Eurasia,CN,28.4166666667,85.3333333333,Sino-Tibetan,Bodic,"[""People's Republic of China"", 'Nepal']","['CHN', 'NPL']",6b Threatened,600.0,"[0.752, 0.574]","[1409517397.0, 1443497378.0, 30327877.0]","[<shapely.geometry.point.Point object at 0x7f53990ae2b0>, <shapely.geometry.point.Point object at 0x7f53990ae4f0>]",2,"[103.451944444, 84.0]","[35.844722222, 28.0]",27.0,0.0,
1034,khk,kha,Khalkha,Eurasia,MN,47.0,105.0,Altaic,Mongolic,"['Russia', 'Mongolia']","['RUS', 'MNG']",1 National,2704030.0,"[0.816, 0.741]","[146804372.0, 3075647.0]","[<shapely.geometry.point.Point object at 0x7f53990ae460>, <shapely.geometry.point.Point object at 0x7f53990aeb50>]",2,"[94.25, 104.0]","[66.416666666, 47.0]",9.0,1.0,
1035,khg,khd,Kham (Dege),Eurasia,CN,31.8333333333,98.5833333333,Sino-Tibetan,Bodic,"[""People's Republic of China"", 'Myanmar']","['CHN', 'MMR']",6a Vigorous,1500000.0,"[0.752, 0.578]","[1409517397.0, 1443497378.0, 53370609.0]","[<shapely.geometry.point.Point object at 0x7f53990ae040>, <shapely.geometry.point.Point object at 0x7f53990aea90>]",2,"[103.451944444, 96.0]","[35.844722222, 22.0]",36.0,1.0,
1036,khg,knz,Kham (Tibetan) (Nangchen),Eurasia,CN,32.5,96.5,Sino-Tibetan,Bodic,"[""People's Republic of China"", 'Myanmar']","['CHN', 'MMR']",6a Vigorous,1500000.0,"[0.752, 0.578]","[1409517397.0, 1443497378.0, 53370609.0]","[<shapely.geometry.point.Point object at 0x7f53990aea00>, <shapely.geometry.point.Point object at 0x7f53990ae220>]",2,"[103.451944444, 96.0]","[35.844722222, 22.0]",36.0,1.0,
1037,klr,khg,Khaling,Eurasia,CN IN NP,27.5,86.6666666667,Sino-Tibetan,Mahakiranti,Nepal,NPL,6b Threatened,15670.0,0.574,30327877.0,POINT (84 28),1,84.0,28.0,117.0,0.0,
1038,kjj,khi,Khinalug,Eurasia,AZ,41.1666666667,48.0833333333,Nakh-Daghestanian,Lezgic,Azerbaijan,AZE,6b Threatened,1000.0,0.751,10127874.0,POINT (47.7 40.3),1,47.7,40.3,49.0,0.0,
1039,kjh,khk,Khakas,Eurasia,RU,53.0,90.0,Altaic,Turkic,Russia,RUS,2 Provincial,42604.0,0.816,146804372.0,POINT (94.25 66.416666666),1,94.25,66.416666666,9.0,1.0,
1040,klj,khl,Khalaj,Eurasia,IR,35.0,50.0,Altaic,Turkic,Iran,IRN,6a Vigorous,53900.0,0.798,79966230.0,POINT (53 32),1,53.0,32.0,45.0,1.0,
1041,khm,khm,Khmer,Eurasia,KH,12.5,105.0,Austro-Asiatic,Khmer,"['Cambodia', 'Vietnam']","['KHM', 'VNM']",1 National,16388040.0,"[0.582, 0.694]","[16005373.0, 94660000.0]","[<shapely.geometry.point.Point object at 0x7f539909b580>, <shapely.geometry.point.Point object at 0x7f539909b550>]",2,"[105.0, 108.0]","[12.6, 16.0]",34.0,1.0,['KHM']
1042,kkh,khn,Khün,Eurasia,MM,21.0,100.0,Tai-Kadai,Kam-Tai,Myanmar,MMR,5 Developing,120000.0,0.578,53370609.0,POINT (96 22),1,96.0,22.0,101.0,1.0,
1043,naq,kho,Nama,Africa,,-25.5,18.0,Khoe-Kwadi,Khoe-Kwadi,"['South Africa', 'Botswana', 'Namibia']","['ZAF', 'BWA', 'NAM']",4 Educational,250000.0,"[0.699, 0.717, 0.647]","[59622350.0, 2291661.0, 2533794.0]","[<shapely.geometry.point.Point object at 0x7f539909bc70>, <shapely.geometry.point.Point object at 0x7f539909bd30>, <shapely.geometry.point.Point object at 0x7f539909b640>]",3,"[24.0, 23.7, 17.0]","[-29.0, -22.2, -23.0]",10.0,1.0,
1044,khr,khr,Kharia,Eurasia,IN,22.5,84.3333333333,Austro-Asiatic,Munda,India,IND,5 Developing,298256.0,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,125.0,1.0,
1045,kha,khs,Khasi,Eurasia,IN,25.5,92.0,Austro-Asiatic,Khasian,"['India', 'Bangladesh']","['IND', 'BGD']",2 Provincial,865000.0,"[0.64, 0.632]","[1326093247.0, 165775000.0]","[<shapely.geometry.point.Point object at 0x7f539909b8b0>, <shapely.geometry.point.Point object at 0x7f539909b100>]",2,"[83.0, 89.866667]","[22.8, 24.016667]",30.0,1.0,
1046,cnk,khu,Khumi,Eurasia,MM,21.9166666667,92.4166666667,Sino-Tibetan,Kuki-Chin,"['Myanmar', 'Bangladesh', 'India']","['MMR', 'BGD', 'IND']",5 Developing,64000.0,"[0.578, 0.632, 0.64]","[53370609.0, 165775000.0, 1326093247.0]","[<shapely.geometry.point.Point object at 0x7f539909bc10>, <shapely.geometry.point.Point object at 0x7f539909b5b0>, <shapely.geometry.point.Point object at 0x7f539909b400>]",3,"[96.0, 89.866667, 83.0]","[22.0, 24.016667, 22.8]",48.0,1.0,
1047,khv,khv,Khwarshi,Eurasia,RU,42.25,46.1666666667,Nakh-Daghestanian,Avar-Andic-Tsezic,Russia,RUS,6b Threatened,1740.0,0.816,146804372.0,POINT (94.25 66.416666666),1,94.25,66.416666666,48.0,0.0,
1048,khw,khw,Khowar,Eurasia,PK,36.0,72.0,Indo-European,Indic,Pakistan,PAK,3 Wider Communication,1000000.0,0.562,216565318.0,POINT (71 30),1,71.0,30.0,31.0,1.0,
1049,kic,kic,Kickapoo,North America,US,42.25,-84.0,Algic,Algonquian,"['United States of America', 'Mexico']","['USA', 'MEX']",6b Threatened,520.0,"[0.92, 0.756]","[331449281.0, 124777324.0]","[<shapely.geometry.point.Point object at 0x7f539909b3a0>, <shapely.geometry.point.Point object at 0x7f539909b370>]",2,"[-98.5795, -102.0]","[39.828175, 23.0]",20.0,0.0,
1050,geb,kie,Kire,Papunesia,PG,-4.25,144.75,Lower Sepik-Ramu,Mikarew,Papua New Guinea,PNG,5 Developing,2500.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,315.0,1.0,
1051,gia,kij,Kitja,Australia,AU,-17.5,127.75,Jarrakan,Jarrakan,Australia,AUS,,169.0,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,123.0,,
1052,kik,kik,Kikuyu,Africa,KE,-0.75,36.75,Niger-Congo,Bantoid,Kenya,KEN,5 Developing,6623000.0,0.548,48468138.0,POINT (38 0.1),1,38.0,0.1,115.0,1.0,
1053,lub,kil,Kiluba,Africa,CD,-8.0,26.0,Niger-Congo,Bantoid,Democratic Republic of the Congo,COD,6b Threatened,1510000.0,0.457,86790567.0,POINT (23.656 -2.88),1,23.656,-2.88,55.0,0.0,
1054,kig,kim,Kimaghama,Papunesia,ID,-8.0,138.5,Kolopom,Kolopom,Indonesia,IDN,6b Threatened,3000.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,369.0,0.0,
1055,kin,kin,Kinyarwanda,Africa,RW,-2.0,30.0,Niger-Congo,Bantoid,"['Democratic Republic of the Congo', 'Uganda', 'Rwanda']","['COD', 'UGA', 'RWA']",1 National,9800000.0,"[0.457, 0.516, 0.524]","[86790567.0, 42862958.0, 12208407.0]","[<shapely.geometry.point.Point object at 0x7f539909baf0>, <shapely.geometry.point.Point object at 0x7f539909ba00>, <shapely.geometry.point.Point object at 0x7f539909ba30>]",3,"[23.656, 32.39, 29.873888888]","[-2.88, 1.28, -1.940277777]",103.0,1.0,['RWA']
1056,kio,kio,Kiowa,North America,US,37.0,-99.0,Kiowa-Tanoan,Kiowa-Tanoan,United States of America,USA,8a Moribund,400.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,46.0,0.0,
1057,xal,kiq,Kalmyk (Issyk-Kul),Eurasia,KG,42.4166666667,78.3333333333,Altaic,Mongolic,"['Russia', ""People's Republic of China"", 'Mongolia']","['RUS', 'CHN', 'MNG']",2 Provincial,560000.0,"[0.816, 0.752, 0.741]","[146804372.0, 1409517397.0, 1443497378.0, 3075647.0]","[<shapely.geometry.point.Point object at 0x7f539909b8e0>, <shapely.geometry.point.Point object at 0x7f539909bd60>, <shapely.geometry.point.Point object at 0x7f539909b670>]",3,"[94.25, 103.451944444, 104.0]","[66.416666666, 35.844722222, 47.0]",27.0,1.0,
1058,xal,kmk,Kalmyk,Eurasia,CN RU MN,44.0,83.0,Altaic,Mongolic,"['Russia', ""People's Republic of China"", 'Mongolia']","['RUS', 'CHN', 'MNG']",2 Provincial,560000.0,"[0.816, 0.752, 0.741]","[146804372.0, 1409517397.0, 1443497378.0, 3075647.0]","[<shapely.geometry.point.Point object at 0x7f539909bdf0>, <shapely.geometry.point.Point object at 0x7f539909bf10>, <shapely.geometry.point.Point object at 0x7f539909b9d0>]",3,"[94.25, 103.451944444, 104.0]","[66.416666666, 35.844722222, 47.0]",27.0,1.0,
1059,xal,oir,Oirat,Eurasia,CN MN,37.5,93.0,Altaic,Mongolic,"['Russia', ""People's Republic of China"", 'Mongolia']","['RUS', 'CHN', 'MNG']",2 Provincial,560000.0,"[0.816, 0.752, 0.741]","[146804372.0, 1409517397.0, 1443497378.0, 3075647.0]","[<shapely.geometry.point.Point object at 0x7f539909b880>, <shapely.geometry.point.Point object at 0x7f539909b0a0>, <shapely.geometry.point.Point object at 0x7f539909b7f0>]",3,"[94.25, 103.451944444, 104.0]","[66.416666666, 35.844722222, 47.0]",27.0,1.0,
1060,cme,kir,Kirma,Africa,BF,10.25,-4.83333333333,Niger-Congo,Southern-Central Gur,"['Burkina Faso', 'Ivory Coast']","['BFA', 'CIV']",5 Developing,53600.0,"[0.423, 0.492]","[19193382.0, 24294750.0]","[<shapely.geometry.point.Point object at 0x7f539909b430>, <shapely.geometry.point.Point object at 0x7f539909b490>]",2,"[-2.066667, -6.0]","[12.266667, 8.0]",211.0,1.0,
1061,kii,kit,Kitsai,North America,US,31.8333333333,-96.5,Caddoan,Caddoan,United States of America,USA,9 Dormant,0.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,45.0,0.0,
1062,kvd,kiu,Kui (in Indonesia),Papunesia,ID,-8.43333333333,124.55,Timor-Alor-Pantar,Greater Alor,Indonesia,IDN,6b Threatened,1900.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,161.0,0.0,
1063,kjd,kiw,Kiwai (Southern),Papunesia,PG,-8.0,143.5,Kiwaian,Kiwaian,Papua New Guinea,PNG,5 Developing,20000.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,350.0,1.0,
1064,coe,kje,Koreguaje,South America,CO,1.0,-75.5,Tucanoan,Tucanoan,Colombia,COL,6a Vigorous,2100.0,0.747,49065615.0,POINT (-74 4),1,-74.0,4.0,79.0,1.0,
1065,kmr,kji,Kurmanji,Eurasia,TR,38.0,42.0,Indo-European,Iranian,"['Turkey', 'Azerbaijan', 'Armenia', 'Iran', 'Iraq', 'Syria']","['TUR', 'AZE', 'ARM', 'IRN', 'IRQ', 'SYR']",3 Wider Communication,15000000.0,"[0.82, 0.751, 0.743, 0.798, 0.685, 0.536]","[83614362.0, 10127874.0, 2930450.0, 79966230.0, 38274618.0, 18499181.0]","[<shapely.geometry.point.Point object at 0x7f53990a1fa0>, <shapely.geometry.point.Point object at 0x7f53990a1d60>, <shapely.geometry.point.Point object at 0x7f53990a1ca0>, <shapely.geometry.point.Point object at 0x7f53990a1130>, <shapely.geometry.point.Point object at 0x7f53990a1a30>, <shapely.geometry.point.Point object at 0x7f53990a10d0>]",6,"[36.0, 47.7, 44.95, 53.0, 43.0, 38.583333]","[39.0, 40.3, 40.383333, 32.0, 33.0, 35.216667]",228.0,1.0,
1066,kjn,kjn,Kunjen,Australia,AU,-16.5,142.5,Pama-Nyungan,Northern Pama-Nyungan,Australia,AUS,8b Nearly Extinct,7.0,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,149.0,0.0,
1067,kjc,kjo,Konjo,Papunesia,ID,-5.46666666667,120.333333333,Austronesian,South Sulawesi,Indonesia,IDN,6b Threatened,167000.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,105.0,0.0,
1068,kqy,kjr,Koorete,Africa,ET,5.83333333333,37.8333333333,Afro-Asiatic,North Omotic,Ethiopia,ETH,4 Educational,159200.0,0.463,104957438.0,POINT (40 9),1,40.0,9.0,122.0,1.0,
1069,xon,kkb,Konkomba,Africa,TG GH,10.0,0.0833333333333,Niger-Congo,Northern-Central Gur,"['Ghana', 'Togo']","['GHA', 'TGO']",5 Developing,915700.0,"[0.592, 0.503]","[26908262.0, 7797694.0]","[<shapely.geometry.point.Point object at 0x7f53990a14f0>, <shapely.geometry.point.Point object at 0x7f53990a12b0>]",2,"[-0.5, 1.183333]","[8.0, 8.25]",374.0,1.0,
1070,bqy,kkl,Kata Kolok,Papunesia,ID,-8.25,115.166666667,other,Sign Languages,Indonesia,IDN,6a Vigorous,1125.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,85.0,1.0,
1071,knn,kkn,Konkani,Eurasia,IN,15.25,74.0,Indo-European,Indic,India,IND,2 Provincial,2195750.0,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,65.0,1.0,
1072,knk,kko,Koranko,Africa,SL GN,9.33333333333,-11.25,Mande,Western Mande,"['Guinea', 'Sierra Leone']","['GIN', 'SLE']",5 Developing,594000.0,"[0.459, 0.419]","[12717176.0, 7557212.0]","[<shapely.geometry.point.Point object at 0x7f53990a15e0>, <shapely.geometry.point.Point object at 0x7f53990a13d0>]",2,"[-11.0, -12.1]","[10.0, 8.5]",95.0,1.0,
1073,kaa,kkp,Karakalpak,Eurasia,UZ,43.0,60.0,Altaic,Turkic,Uzbekistan,UZB,5 Developing,583410.0,0.71,33570609.0,POINT (66 41),1,66.0,41.0,6.0,1.0,
1074,kui,kkq,Kuikúro,South America,BR,-12.4166666667,-53.0833333333,Cariban,Cariban,Brazil,BRA,6b Threatened,1110.0,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,35.0,0.0,
1075,kiy,kkr,Kirikiri,Papunesia,ID,-3.0,137.166666667,Lakes Plain,Lakes Plain,Indonesia,IDN,6a Vigorous,250.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,325.0,1.0,
1076,kkk,kkt,Kokota,Papunesia,SB,-8.0,159.133333333,Austronesian,Oceanic,Solomon Islands,SLB,6b Threatened,530.0,0.546,611343.0,POINT (159.816666666 -9.466666666),1,159.816666666,-9.466666666,96.0,0.0,
1077,kfq,kku,Korku,Eurasia,IN,22.5,78.5,Austro-Asiatic,Munda,India,IND,5 Developing,727000.0,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,96.0,1.0,
1078,khl,kkv,Lusi,Papunesia,PG,-5.58333333333,149.666666667,Austronesian,Oceanic,Papua New Guinea,PNG,6a Vigorous,2130.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,288.0,1.0,
1079,zkk,kkw,Karankawa,North America,US,28.0,-97.0,,,United States of America,USA,,,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,74.0,,
1080,kne,kky,Kankanay,Papunesia,PH,16.75,120.583333333,Austronesian,Northern Luzon,Philippines,PHL,5 Developing,167000.0,0.699,100981437.0,POINT (123 12),1,123.0,12.0,98.0,1.0,
1081,kex,kkz,Kokni,Eurasia,IN,20.75,73.5,Indo-European,Indic,India,IND,3 Wider Communication,517000.0,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,67.0,1.0,
1082,klu,kla,Klao,Africa,LR,4.75,-8.75,Niger-Congo,Kru,Liberia,LBR,5 Developing,400000.0,0.435,4731906.0,POINT (-9.75 6.533333),1,-9.75,6.533333,62.0,1.0,
1083,hbb,klb,Kilba,Africa,NG,10.3333333333,13.1666666667,Afro-Asiatic,Biu-Mandara,Nigeria,NGA,6a Vigorous,337000.0,0.532,190886311.0,POINT (8 9),1,8.0,9.0,254.0,1.0,
1084,kle,klg,Kulung,Eurasia,NP,27.5,87.0,Sino-Tibetan,Mahakiranti,"['India', 'Nepal']","['IND', 'NPL']",6b Threatened,34590.0,"[0.64, 0.574]","[1326093247.0, 30327877.0]","[<shapely.geometry.point.Point object at 0x7f53990a17c0>, <shapely.geometry.point.Point object at 0x7f53990a1a90>]",2,"[83.0, 84.0]","[22.8, 28.0]",19.0,0.0,
1085,kls,klh,Kalasha,Eurasia,PK,35.0,72.0,Indo-European,Indic,Pakistan,PAK,6a Vigorous,5000.0,0.562,216565318.0,POINT (71 30),1,71.0,30.0,31.0,1.0,
1086,lew,kli,Kaili,Papunesia,ID,-1.16666666667,120.0,Austronesian,Celebic,Indonesia,IDN,3 Wider Communication,215000.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,115.0,1.0,
1087,xuo,klk,Koh (Lakka),Africa,TD CM,8.0,15.5,Niger-Congo,Mbumic,"['Chad', 'Cameroon']","['TCD', 'CMR']",5 Developing,20250.0,"[0.404, 0.556]","[15477751.0, 24053727.0]","[<shapely.geometry.point.Point object at 0x7f53990a1340>, <shapely.geometry.point.Point object at 0x7f53990a1820>]",2,"[19.4, 12.0]","[15.466667, 7.0]",327.0,1.0,
1088,bco,kll,Kaluli,Papunesia,PG,-6.5,142.75,Bosavi,Bosavi,Papua New Guinea,PNG,5 Developing,3100.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,349.0,1.0,
1089,kla,klm,Klamath,North America,US,42.5,-121.5,Penutian,Klamath-Modoc,United States of America,USA,9 Dormant,6.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,101.0,0.0,
1090,kvw,kln,Kolana,Papunesia,ID,-8.25,125.116666667,Timor-Alor-Pantar,Kolana-Tanglapui,Indonesia,IDN,6a Vigorous,3700.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,168.0,1.0,
1091,kyl,klp,Kalapuya,North America,US,44.5,-123.0,Kalapuyan,Kalapuyan,United States of America,USA,10 Extinct,0.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,96.0,0.0,
1092,kmh,klq,Kalam,Papunesia,PG,-5.25,144.583333333,Trans-New Guinea,Madang,Papua New Guinea,PNG,5 Developing,20000.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,327.0,1.0,
1093,shm,klr,Koluri,Eurasia,IR,37.0,48.0,Indo-European,Iranian,Iran,IRN,7 Shifting,,0.798,79966230.0,POINT (53 32),1,53.0,32.0,48.0,0.0,
1094,fla,kls,Kalispel,North America,US,48.0,-117.0,Salishan,Interior Salish,United States of America,USA,8b Nearly Extinct,64.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,73.0,0.0,
1095,kzi,klt,Kelabit,Papunesia,MY,3.66666666667,115.416666667,Austronesian,North Borneo,"['Indonesia', 'Malaysia']","['IDN', 'MYS']",6b Threatened,4640.0,"[0.694, 0.802]","[270625568.0, 31624264.0]","[<shapely.geometry.point.Point object at 0x7f53a2c5b6d0>, <shapely.geometry.point.Point object at 0x7f53a2c5b280>]",2,"[118.0, 108.0]","[-2.0, 3.0]",12.0,0.0,
1096,kij,klv,Kilivila,Papunesia,PG,-8.5,151.083333333,Austronesian,Oceanic,Papua New Guinea,PNG,5 Developing,40000.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,271.0,1.0,
1097,klb,klw,Kiliwa,North America,MX,31.3333333333,-115.666666667,Hokan,Yuman,Mexico,MEX,8b Nearly Extinct,10.0,0.756,124777324.0,POINT (-102 23),1,-102.0,23.0,101.0,0.0,
1098,mwp,kly,Kala Lagaw Ya,Papunesia,AU,-10.1166666667,142.116666667,Pama-Nyungan,Northern Pama-Nyungan,Australia,AUS,5 Developing,960.0,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,352.0,1.0,
1099,kck,klz,Kalanga,Africa,BW ZW,-20.5,27.5,Niger-Congo,Bantoid,"['Zimbabwe', 'Botswana']","['ZWE', 'BWA']",5 Developing,338000.0,"[0.535, 0.717]","[16529904.0, 2291661.0]","[<shapely.geometry.point.Point object at 0x7f53a2c5b400>, <shapely.geometry.point.Point object at 0x7f53a2c5bbb0>]",2,"[30.0, 23.7]","[-19.0, -22.2]",5.0,1.0,['ZWE']
1100,kay,kma,Kamaiurá,South America,BR,-12.0833333333,-52.5833333333,Tupian,Tupi-Guaraní,Brazil,BRA,6a Vigorous,530.0,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,36.0,1.0,
1101,kgj,kmh,Kham,Eurasia,NP,28.5,82.75,Sino-Tibetan,Mahakiranti,Nepal,NPL,6a Vigorous,10000.0,0.574,30327877.0,POINT (84 28),1,84.0,28.0,94.0,1.0,
1102,kcu,kmi,Kami,Africa,TZ,-6.75,38.0,Niger-Congo,Bantoid,Tanzania,TZA,7 Shifting,16400.0,0.538,57310019.0,POINT (34.854 -6.307),1,34.854,-6.307,63.0,0.0,
1103,kdj,kmj,Karimojong,Africa,UG,3.0,34.1666666667,Eastern Sudanic,Nilotic,Uganda,UGA,5 Developing,691000.0,0.516,42862958.0,POINT (32.39 1.28),1,32.39,1.28,147.0,1.0,
1104,kue,kmn,Kuman,Papunesia,PG,-5.91666666667,145.0,Trans-New Guinea,Chimbu,Papua New Guinea,PNG,3 Wider Communication,115000.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,330.0,1.0,
1105,kpx,kmo,Koiali (Mountain),Papunesia,PG,-9.0,147.5,Trans-New Guinea,Koiarian,Papua New Guinea,PNG,5 Developing,4000.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,309.0,1.0,
